seed,mode,trans_length,obs_joints,perturb_joints,theta,tolerance,sample,text,kf_err_to_perturbed,kf_err_to_clean,skate_ratio,jerk,ground_pen,div_from_ref,kf_err_obs,kf_err_obs_clean,jerk_upper,jerk_lower,div_upper,div_lower,div_hit,div_spared,jerk_spared,div_free
0,independent,40,all,all,30,1.0,15,a man takes a big swing with his arm.,3.123454828113381e-09,0.210175558924675,0.40512820512820513,666.3878784179688,4.621367043000646e-05,0.3217635154724121,3.123454828113381e-09,0.210175558924675,671.401123046875,659.1466064453125,0.32842010259628296,0.31214845180511475,0.3245168626308441,0.2639435827732086,610.3914794921875,nan
0,independent,40,all,all,30,0.0,0,a person wlowly walked by making the circle,0.26659566164016724,0.34187254309654236,0.13333333333333333,292.28314208984375,0.0,0.43286916613578796,0.26659566164016724,0.34187254309654236,285.7806396484375,301.6756286621094,0.42179542779922485,0.4488646984100342,0.4341054856777191,0.40690597891807556,280.1583557128906,nan
0,independent,40,all,all,30,0.0,1,a person walks straight forward quickly,0.3169260323047638,0.40513232350349426,0.10256410256410256,240.56288146972656,5.14585008204449e-05,0.5218827128410339,0.3169260323047638,0.40513232350349426,235.80520629882812,247.43505859375,0.5216578245162964,0.5222076177597046,0.5234666466712952,0.48862138390541077,232.14979553222656,nan
0,independent,40,all,all,30,0.0,2,the person is holding his right arm up.,0.14869634807109833,0.23186060786247253,0.015384615384615385,142.4122314453125,0.0,0.2109546810388565,0.14869634807109833,0.23186060786247253,138.6394805908203,147.8617401123047,0.18443185091018677,0.24926544725894928,0.21441486477851868,0.13829147815704346,134.68202209472656,nan
0,independent,40,all,all,30,0.0,3,standing in place then walking forward.,0.19597755372524261,0.26711928844451904,0.015384615384615385,202.02633666992188,0.0,0.29041579365730286,0.19597755372524261,0.26711928844451904,197.44329833984375,208.64630126953125,0.2632322311401367,0.3296809196472168,0.29217463731765747,0.2534787952899933,197.65087890625,nan
0,independent,40,all,all,30,0.0,4,the person was jogging in place.,0.1708482801914215,0.19994191825389862,0.49230769230769234,291.056396484375,0.0,0.1741362363100052,0.1708482801914215,0.19994191825389862,270.3203125,321.0085754394531,0.1431114822626114,0.21894975006580353,0.17661240696907043,0.12213639914989471,240.5855255126953,nan
0,independent,40,all,all,30,0.0,5,user is pointing with left hand in multiple directions,0.16308949887752533,0.23324574530124664,0.020512820512820513,156.5723419189453,0.0,0.1972908228635788,0.16308949887752533,0.23324574530124664,158.79510498046875,153.3616943359375,0.2151801437139511,0.17145073413848877,0.20056413114070892,0.12855160236358643,148.59107971191406,nan
0,independent,40,all,all,30,0.0,6,person brings left forearm up to their eyesight like they are checking the time on a watch.,0.14265893399715424,0.21461044251918793,0.02564102564102564,110.23419189453125,0.0,0.1621541827917099,0.14265893399715424,0.21461044251918793,108.28756713867188,113.04596710205078,0.12300849705934525,0.21869796514511108,0.1643558293581009,0.11591996252536774,105.48749542236328,nan
0,independent,40,all,all,30,0.0,7,a man is doing jumping jacks.,0.19148564338684082,0.2318863719701767,0.03076923076923077,276.5418701171875,6.32792289252393e-05,0.24336475133895874,0.19148564338684082,0.2318863719701767,272.60504150390625,282.22833251953125,0.25309744477272034,0.2293064296245575,0.24612052738666534,0.18549348413944244,249.81809997558594,nan
0,independent,40,all,all,30,0.0,8,the figure takes a few steps forward before pick something up turning around and walking back to where they were and crouching down to pick something up.,0.23453833162784576,0.3319910168647766,0.1641025641025641,283.6951599121094,0.0,0.3731146454811096,0.23453833162784576,0.3319910168647766,276.3896484375,294.24761962890625,0.3400720953941345,0.42084285616874695,0.3750297427177429,0.3328973352909088,267.4523620605469,nan
0,independent,40,all,all,30,0.0,9,"a person slowly walked backward, and sat on the knee and hands",0.17134590446949005,0.22121483087539673,0.08205128205128205,165.44143676757812,0.003396706422790885,0.20258131623268127,0.17134590446949005,0.22121483087539673,163.0539093017578,168.89010620117188,0.18665727972984314,0.22558264434337616,0.20412234961986542,0.17021912336349487,159.6742706298828,nan
0,independent,40,all,all,30,0.0,10,a person walks straight going slightly to the left,0.3268696665763855,0.3654968738555908,0.08205128205128205,257.3569641113281,0.0,0.4086724519729614,0.3268696665763855,0.3654968738555908,254.18008422851562,261.94580078125,0.40458038449287415,0.4145832061767578,0.4096141755580902,0.3888963460922241,251.9921417236328,nan
0,independent,40,all,all,30,0.0,11,he runs forward directly then stops,0.5415488481521606,0.5735530257225037,0.1641025641025641,449.2684326171875,0.0003258861252106726,0.7383865714073181,0.5415488481521606,0.5735530257225037,441.33111572265625,460.7333679199219,0.7349164485931396,0.7433990836143494,0.7392140626907349,0.7210094928741455,431.20465087890625,nan
0,independent,40,all,all,30,0.0,12,person seems to be exercising by bending at the knees and walking forward,0.4230320453643799,0.4767912030220032,0.3641025641025641,386.1556091308594,1.6466658053104766e-05,0.5008574724197388,0.4230320453643799,0.4767912030220032,375.9095153808594,400.9555358886719,0.49509820342063904,0.5091763734817505,0.5022169947624207,0.4723077118396759,370.6949157714844,nan
0,independent,40,all,all,30,0.0,13,the man dances his feet in circles in front of himself.,0.842779815196991,0.8884273767471313,0.4256410256410256,688.9810180664062,0.00042221584590151906,1.0117409229278564,0.842779815196991,0.8884273767471313,674.5759887695312,709.788330078125,1.0098131895065308,1.0145255327224731,1.0138658285140991,0.967119038105011,648.8800048828125,nan
0,independent,40,all,all,30,0.0,14,a person brings their left arm up and bends their elbow so it is across their stomach.,0.18554508686065674,0.2328610122203827,0.11282051282051282,146.09237670898438,0.0002684163919184357,0.20053309202194214,0.18554508686065674,0.2328610122203827,143.9935760498047,149.12400817871094,0.19001492857933044,0.21572598814964294,0.20230557024478912,0.16331082582473755,141.97750854492188,nan
0,independent,40,all,all,30,0.0,15,a man takes a big swing with his arm.,0.22340920567512512,0.2574627101421356,0.5076923076923077,463.0271911621094,8.318515938299242e-06,0.32593727111816406,0.22340920567512512,0.2574627101421356,473.6923522949219,447.6219482421875,0.3316546082496643,0.31767892837524414,0.32763415575027466,0.29030323028564453,424.9296875,nan
