seed,mode,trans_length,obs_joints,perturb_joints,theta,tolerance,sample,text,kf_err_to_perturbed,kf_err_to_clean,skate_ratio,jerk,ground_pen,div_from_ref,kf_err_obs,kf_err_obs_clean,jerk_upper,jerk_lower,div_upper,div_lower,div_hit,div_spared,jerk_spared,div_free
0,independent,10,all,all,10,0.0,5,user is pointing with left hand in multiple directions,0.07451450824737549,0.08406142890453339,0.19487179487179487,106.55721282958984,5.133583272254327e-06,0.07802686095237732,0.07451450824737549,0.08406142890453339,104.25994873046875,109.8754653930664,0.0836971253156662,0.06983647495508194,0.07902991026639938,0.05696289986371994,97.76177215576172,nan
0,independent,10,all,all,10,0.0,6,person brings left forearm up to their eyesight like they are checking the time on a watch.,0.07554024457931519,0.07340157777070999,0.05641025641025641,78.93928527832031,0.00041353830602020025,0.07104936987161636,0.07554024457931519,0.07340157777070999,77.10786437988281,81.58468627929688,0.07607509195804596,0.06378999352455139,0.07169270515441895,0.05753927305340767,75.73678588867188,nan
0,independent,10,all,all,10,0.0,7,a man is doing jumping jacks.,0.09804355353116989,0.1010313481092453,0.07692307692307693,276.1588134765625,0.0,0.10085906833410263,0.09804355353116989,0.1010313481092453,272.69293212890625,281.1651306152344,0.09684830904006958,0.10665237903594971,0.10162508487701416,0.08477277308702469,246.48326110839844,nan
0,independent,10,all,all,10,0.0,8,the figure takes a few steps forward before pick something up turning around and walking back to where they were and crouching down to pick something up.,0.15250496566295624,0.14796000719070435,0.29743589743589743,386.87335205078125,4.185192665318027e-05,0.15341050922870636,0.15250496566295624,0.14796000719070435,377.19915771484375,400.8471374511719,0.15250608325004578,0.1547168493270874,0.15372850000858307,0.14673249423503876,375.9862060546875,nan
0,independent,10,all,all,10,0.0,9,"a person slowly walked backward, and sat on the knee and hands",0.07380758970975876,0.08747470378875732,0.06666666666666667,120.91936492919922,0.004400796256959438,0.08558061718940735,0.07380758970975876,0.08747470378875732,117.53894805908203,125.80216979980469,0.09259713441133499,0.07544564455747604,0.08672676235437393,0.061511680483818054,115.9654312133789,nan
0,independent,10,all,all,10,0.0,10,a person walks straight going slightly to the left,0.09111250936985016,0.10330333560705185,0.14358974358974358,156.6660614013672,6.949935777811334e-05,0.10242438316345215,0.09111250936985016,0.10330333560705185,152.32618713378906,162.93479919433594,0.09983313083648682,0.10616730898618698,0.10336355865001678,0.08270193636417389,153.41122436523438,nan
0,independent,10,all,all,10,0.0,11,he runs forward directly then stops,0.5818183422088623,0.5803239941596985,0.5230769230769231,694.9439086914062,0.0,0.5931292772293091,0.5818183422088623,0.5803239941596985,689.0345458984375,703.4794311523438,0.5883805155754089,0.5999886393547058,0.5929946303367615,0.5959563851356506,670.0285034179688,nan
0,independent,10,all,all,10,0.0,12,person seems to be exercising by bending at the knees and walking forward,0.15901890397071838,0.16155049204826355,0.22564102564102564,298.2391052246094,3.7283884012140334e-05,0.16198958456516266,0.15901890397071838,0.16155049204826355,291.4129943847656,308.0990295410156,0.1573318988084793,0.16871732473373413,0.16233594715595245,0.15471594035625458,284.6142578125,nan
0,independent,10,all,all,10,0.0,13,the man dances his feet in circles in front of himself.,0.17245569825172424,0.17268253862857819,0.5128205128205128,585.7953491210938,0.0003161526401527226,0.18117476999759674,0.17245569825172424,0.17268253862857819,566.921875,613.0568237304688,0.17050519585609436,0.19658635556697845,0.18164554238319397,0.17128798365592957,549.9309692382812,nan
0,independent,10,all,all,10,0.0,14,a person brings their left arm up and bends their elbow so it is across their stomach.,0.057751622051000595,0.05784754455089569,0.09743589743589744,72.9236831665039,3.719626420206623e-06,0.052399929612874985,0.057751622051000595,0.05784754455089569,70.50489807128906,76.41749572753906,0.05330734699964523,0.051089223474264145,0.053581248968839645,0.027592292055487633,68.89640045166016,nan
