seed,mode,theta,tolerance,sample,text,kf_err_to_perturbed,kf_err_to_clean,skate_ratio,jerk,ground_pen,div_from_ref
0,coherent,30,1.0,13,the man dances his feet in circles in front of himself.,3.3455085368672144e-09,0.2431514859199524,0.24102564102564103,3762.302490234375,0.00024945178302004933,0.5234154462814331
0,coherent,30,1.0,14,a person brings their left arm up and bends their elbow so it is across their stomach.,2.9849089866473832e-09,0.2701542377471924,0.0,827.9268188476562,0.0,0.22186017036437988
0,coherent,30,1.0,15,a man takes a big swing with his arm.,3.684719418473037e-09,0.20505031943321228,0.48205128205128206,1793.617431640625,0.0008123102597892284,0.228641539812088
0,coherent,30,0.0,0,a person wlowly walked by making the circle,0.19673669338226318,0.2744196951389313,0.2564102564102564,480.5166015625,0.0016156628262251616,0.27181923389434814
0,coherent,30,0.0,1,a person walks straight forward quickly,0.19964386522769928,0.2761748433113098,0.12307692307692308,209.68984985351562,0.0,0.27478376030921936
0,coherent,30,0.0,2,the person is holding his right arm up.,0.2436182200908661,0.2902495265007019,0.0,134.5753173828125,0.0,0.29188287258148193
0,coherent,30,0.0,3,standing in place then walking forward.,0.16538897156715393,0.2703813314437866,0.03076923076923077,202.85679626464844,0.0,0.27897408604621887
0,coherent,30,0.0,4,the person was jogging in place.,0.17547059059143066,0.15886282920837402,0.0,337.2777099609375,0.0,0.14990313351154327
0,coherent,30,0.0,5,user is pointing with left hand in multiple directions,0.10356497019529343,0.2186574786901474,0.0,195.5863494873047,0.0,0.217099130153656
0,coherent,30,0.0,6,person brings left forearm up to their eyesight like they are checking the time on a watch.,0.14904232323169708,0.18538539111614227,0.0,217.23141479492188,0.018135322257876396,0.1873844712972641
0,coherent,30,0.0,7,a man is doing jumping jacks.,0.08814378082752228,0.2029362916946411,0.0,339.5020751953125,0.0,0.19782713055610657
0,coherent,30,0.0,8,the figure takes a few steps forward before pick something up turning around and walking back to where they were and crouching down to pick something up.,0.252072274684906,0.29930979013442993,0.1282051282051282,418.60968017578125,0.0,0.3058945834636688
0,coherent,30,0.0,9,"a person slowly walked backward, and sat on the knee and hands",0.16746503114700317,0.22244708240032196,0.06666666666666667,229.2150421142578,0.0347011424601078,0.22131067514419556
0,coherent,30,0.0,10,a person walks straight going slightly to the left,0.09272902458906174,0.2356986701488495,0.0,221.9525146484375,0.0,0.23450088500976562
0,coherent,30,0.0,11,he runs forward directly then stops,0.253946453332901,0.3077406585216522,0.2512820512820513,505.8854675292969,0.002085319021716714,0.30689457058906555
0,coherent,30,0.0,12,person seems to be exercising by bending at the knees and walking forward,0.15414462983608246,0.1704612374305725,0.37948717948717947,554.6519775390625,0.0006152821006253362,0.1885530948638916
0,coherent,30,0.0,13,the man dances his feet in circles in front of himself.,0.5651988387107849,0.6089937090873718,0.27692307692307694,990.8108520507812,0.0005012911278754473,0.621452271938324
0,coherent,30,0.0,14,a person brings their left arm up and bends their elbow so it is across their stomach.,0.12176932394504547,0.22203432023525238,0.0,145.77761840820312,0.0,0.21715906262397766
0,coherent,30,0.0,15,a man takes a big swing with his arm.,0.2279081493616104,0.24967284500598907,0.38974358974358975,614.1655883789062,0.0001628399477340281,0.23691895604133606
